0.5,5.555555555555555
1.5,16.666666666666668
2.5,27.77777777777778
3.5,38.888888888888886
4.5,50.0
5.5,61.111111111111114
6.5,72.22222222222223
7.5,83.33333333333333
8.5,94.44444444444444
9.5,105.55555555555556
10.5,116.66666666666667
11.5,127.77777777777777
12.5,138.88888888888889
13.5,150.0
14.5,161.11111111111111
15.5,172.22222222222223
16.5,183.33333333333334
17.5,194.44444444444446
18.5,205.55555555555554
19.5,216.66666666666666
20.5,227.77777777777777
21.5,238.88888888888889
22.5,250.0
23.5,261.1111111111111
24.5,272.22222222222223
25.5,283.3333333333333
26.5,294.44444444444446
27.5,305.55555555555554
28.5,316.6666666666667
29.5,327.77777777777777
30.5,338.8888888888889
31.5,350.0
32.5,361.1111111111111
33.5,372.22222222222223
34.5,383.3333333333333
35.5,394.44444444444446
36.5,405.55555555555554
37.5,416.6666666666667
38.5,427.77777777777777
39.5,438.8888888888889
40.5,450.0
41.5,461.1111111111111
42.5,472.22222222222223
43.5,483.3333333333333
44.5,494.44444444444446
45.5,505.55555555555554
46.5,516.6666666666666
47.5,527.7777777777778
48.5,538.8888888888889
49.5,550.0
50.5,561.1111111111111
51.5,572.2222222222222
52.5,583.3333333333334
53.5,594.4444444444445
54.5,605.5555555555555
55.5,616.6666666666666
56.5,627.7777777777778
57.5,638.8888888888889
58.5,650.0
59.5,661.1111111111111
60.5,672.2222222222222
61.5,683.3333333333334
62.5,694.4444444444445
63.5,705.5555555555555
64.5,716.6666666666666
65.5,727.7777777777778
66.5,738.8888888888889
67.5,750.0
68.5,761.1111111111111
69.5,772.2222222222222
70.5,783.3333333333334
71.5,794.4444444444445
72.5,805.5555555555555
73.5,816.6666666666666
74.5,827.7777777777778
75.5,838.8888888888889
76.5,850.0
77.5,861.1111111111111
78.5,872.2222222222222
79.5,883.3333333333334
80.5,894.4444444444445
81.5,905.5555555555555
82.5,916.6666666666666
83.5,927.7777777777778
84.5,938.8888888888889
85.5,950.0
86.5,961.1111111111111
87.5,972.2222222222222
88.5,983.3333333333334
89.5,994.4444444444445
90.5,991.6666666666666
91.5,975.0
92.5,958.3333333333334
93.5,941.6666666666666
94.5,925.0
95.5,908.3333333333334
96.5,891.6666666666666
97.5,875.0
98.5,858.3333333333334
99.5,841.6666666666666
100.5,825.0
101.5,808.3333333333334
102.5,791.6666666666666
103.5,775.0
104.5,758.3333333333334
105.5,741.6666666666667
106.5,725.0
107.5,708.3333333333333
108.5,691.6666666666667
109.5,675.0
110.5,658.3333333333333
111.5,641.6666666666667
112.5,625.0
113.5,608.3333333333333
114.5,591.6666666666667
115.5,575.0
116.5,558.3333333333333
117.5,541.6666666666667
118.5,525.0
119.5,508.3333333333333
120.5,491.6666666666667
121.5,475.0
122.5,458.33333333333337
123.5,441.66666666666663
124.5,425.0
125.5,408.33333333333337
126.5,391.66666666666663
127.5,375.0
128.5,358.33333333333337
129.5,341.66666666666663
130.5,325.0
131.5,308.33333333333337
132.5,291.66666666666663
133.5,275.0
134.5,258.33333333333337
135.5,241.66666666666663
136.5,225.0
137.5,208.33333333333337
138.5,191.66666666666663
139.5,175.0
140.5,158.33333333333337
141.5,141.66666666666663
142.5,125.0
143.5,108.33333333333337
144.5,91.66666666666663
145.5,75.0
146.5,58.33333333333337
147.5,41.66666666666663
148.5,25.0
149.5,8.333333333333371
150.5,8.333333333333334
151.5,25.0
152.5,41.666666666666664
153.5,58.333333333333336
154.5,75.0
155.5,91.66666666666667
156.5,108.33333333333333
157.5,125.0
158.5,141.66666666666666
159.5,158.33333333333334
160.5,175.0
161.5,191.66666666666666
162.5,208.33333333333334
163.5,225.0
164.5,241.66666666666666
165.5,258.3333333333333
166.5,275.0
167.5,291.6666666666667
168.5,308.3333333333333
169.5,325.0
170.5,341.6666666666667
171.5,358.3333333333333
172.5,375.0
173.5,391.6666666666667
174.5,408.3333333333333
175.5,425.0
176.5,441.6666666666667
177.5,458.3333333333333
178.5,475.0
179.5,491.6666666666667
180.5,508.3333333333333
181.5,525.0
182.5,541.6666666666666
183.5,558.3333333333334
184.5,575.0
185.5,591.6666666666666
186.5,608.3333333333334
187.5,625.0
188.5,641.6666666666666
189.5,658.3333333333334
190.5,675.0
191.5,691.6666666666666
192.5,708.3333333333334
193.5,725.0
194.5,741.6666666666666
195.5,758.3333333333334
196.5,775.0
197.5,791.6666666666666
198.5,808.3333333333334
199.5,825.0
200.5,841.6666666666666
201.5,858.3333333333334
202.5,875.0
203.5,891.6666666666666
204.5,908.3333333333334
205.5,925.0
206.5,941.6666666666666
207.5,958.3333333333334
208.5,975.0
209.5,991.6666666666666
210.5,994.4444444444445
211.5,983.3333333333334
212.5,972.2222222222222
213.5,961.1111111111111
214.5,950.0
215.5,938.8888888888889
216.5,927.7777777777778
217.5,916.6666666666666
218.5,905.5555555555555
219.5,894.4444444444445
220.5,883.3333333333334
221.5,872.2222222222222
222.5,861.1111111111111
223.5,850.0
224.5,838.8888888888889
225.5,827.7777777777778
226.5,816.6666666666666
227.5,805.5555555555555
228.5,794.4444444444445
229.5,783.3333333333334
230.5,772.2222222222222
231.5,761.1111111111111
232.5,750.0
233.5,738.8888888888889
234.5,727.7777777777778
235.5,716.6666666666667
236.5,705.5555555555555
237.5,694.4444444444445
238.5,683.3333333333333
239.5,672.2222222222222
240.5,661.1111111111111
241.5,650.0
242.5,638.8888888888889
243.5,627.7777777777778
244.5,616.6666666666667
245.5,605.5555555555555
246.5,594.4444444444445
247.5,583.3333333333333
248.5,572.2222222222222
249.5,561.1111111111111
250.5,550.0
251.5,538.8888888888889
252.5,527.7777777777778
253.5,516.6666666666667
254.5,505.55555555555554
255.5,494.44444444444446
256.5,483.33333333333337
257.5,472.2222222222222
258.5,461.1111111111111
259.5,450.0
260.5,438.8888888888889
261.5,427.7777777777778
262.5,416.66666666666663
263.5,405.55555555555554
264.5,394.44444444444446
265.5,383.33333333333337
266.5,372.2222222222222
267.5,361.1111111111111
268.5,350.0
269.5,338.8888888888889
270.5,327.7777777777778
271.5,316.66666666666663
272.5,305.55555555555554
273.5,294.44444444444446
274.5,283.33333333333337
275.5,272.2222222222222
276.5,261.1111111111111
277.5,250.0
